,tweet_id,begin,end,type,extraction,drug,tweet,meddra_code,meddra_term,clean_tweets,label,ADR
701,345298918160089088,55.0,71.0,ADR,hating the world,vyvanse,rt @uffelanie: just wondering where the side effect of hating the world is stated on vyvanse advertisements?,10023000.0,irritable,rt <user> : just wondering where the side effect of hating the world is stated on vyvanse advertisements ?,1,1
702,353069706330124288,10.0,27.0,ADR,brain so retarded,vyvanse,why is my brain so retarded when my vyvanse wears off?,10027374.0,mental impairment,why is my brain so retarded when my vyvanse wears off ?,1,1
703,358377435798044674,,,,,,"it's about to be a lovely vyvanse night, too bad i ate",,,"it ' s about to be a lovely vyvanse night , too bad i ate",0,0
704,341933380109205506,,,,,,trampeze showed that zoledronic acid and strontium-89 had no significant effect on clinical progression free survival. #asco,,,trampeze showed that zoledronic acid and strontium - <number> had no significant effect on clinical progression free survival . <hashtag> asco </hashtag>,0,0
705,340740174638092288,124.0,130.0,ADR,drowsy,zyprexa,@stacymadern thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs,10013649.0,drowsiness,<user> thats the prob with zyprexa its for ppl with bi - polar or schizophrenia its really strong when you wake up your drowsy for <number> hrs,1,1
706,341897564095905793,,,,,,can you stop pacing up and down on the train and get some zyprexa you psycho,,,can you stop pacing up and down on the train and get some zyprexa you psycho,0,0
707,347076211408769024,,,,,,rt @tmfbreaking: fda investigating 2 deaths that occurred after patients were injected with $lly antipsychotic zyprexa relprevv. $lly http:?,,,rt <user> : fda investigating <number> deaths that occurred after patients were injected with $ lly antipsychotic zyprexa relprevv . $ lly http : ?,0,0
708,348147734076866560,,,,,,rt @fda_drug_info: #fda drug safety communication: fda is investigating two  deaths following injection of #zyprexa relprevv http://t.co/xr?,,,rt <user> : <hashtag> fda </hashtag> drug safety communication : fda is investigating two deaths following injection of <hashtag> zyprexa </hashtag> relprevv <url>,0,0
709,349122017167024128,,,,,,@ahmad_alaseer @fadl_shakker  guys! you are delusional! you should seek help!  risperdal or zyprexa would do the job!,,,<user> <user> guys ! you are delusional ! you should seek help ! risperdal or zyprexa would do the job !,0,0
710,350434208805695489,42.0,59.0,ADR,"just eat, and eat",zyprexa,"i can't even fucking restrict anymore. i just eat, and eat. maybe it's bc of the zyprexa. the other med should help with that, but idk.",10021654.0,increased appetite,"i can not even fucking restrict anymore . i just eat , and eat . maybe it ' s bc of the zyprexa . the other med should help with that , but idk .",1,1
711,352782246165495808,25.0,38.0,ADR,sleep walking,zyprexa,@njmanura zyprexa had me sleep walking!!!,10041012.0,sleep walking,<user> zyprexa had me sleep walking ! <repeated>,1,1
712,328750784500088833,,,,,,"when i can't sleep i start list the drugs i know if alphabetical order - abciximab, acamprosate, alendronate... zzzzzz(olpidem, opiclone)...",,,"when i can not sleep i start list the drugs i know if alphabetical order - abciximab , acamprosate , alendronate . <repeated> z <elongated> ( olpidem , opiclone ) . <repeated>",0,0
713,350499343540813824,,,,,,@doctorcaldwell alendronate works in elderly. intended benefits are relevant. issues are compliance/tolerability and life expectancy&gt; 1 yr,,,<user> alendronate works in elderly . intended benefits are relevant . issues are compliance / tolerability and life expectancy > <number> yr,0,0
714,354293203786141698,,,,,,{1} alendronate is a bisphosphonate used to treat oseoporosis and paget's disease. how should the patient take it? http://t.co/dgu1barbha,,,{ <number> } alendronate is a bisphosphonate used to treat oseoporosis and paget ' s disease . how should the patient take it ? <url>,0,0
715,344228218259251200,,,,,,apixaban: factor xa inhibitor for stroke prevention in patients with nonvalvular atrial fibrillation.,,,apixaban : factor xa inhibitor for stroke prevention in patients with nonvalvular atrial fibrillation .,0,0
716,351665598968766464,,,,,,giancarlo agnelli just presented good r?sults of #amplify study #apixaban in treatment of pe and dvt #isth2013 http://t.co/pswj9oeakv,,,giancarlo agnelli just presented good r ? sults of <hashtag> amplify </hashtag> study <hashtag> a pix a ban </hashtag> in treatment of pe and dvt <hashtag> is th2013 </hashtag> <url>,0,0
717,351686062353027072,,,,,,rt @cmichaelgibson: oral #apixaban non-inferior in effectiveness &amp; lowers bleeding c/w warfarin in acute venous thromboembolism #nejm http:?,,,rt <user> : oral <hashtag> a pix a ban </hashtag> non - inferior in effectiveness & lowers bleeding c / w warfarin in acute venous thromboembolism <hashtag> nejm </hashtag> http : ?,0,0
718,351689406056366081,,,,,,rt @cmichaelgibson: #apixaban / #eliquis reduced major bleeding from 1.8% to 0.6% vs #warfarin in acute venous thromboembolism patients htt?,,,rt <user> : <hashtag> a pix a ban </hashtag> / <hashtag> eli quis </hashtag> reduced major bleeding from <percent> to <percent> vs <hashtag> warfarin </hashtag> in acute venous thromboembolism patients htt ?,0,0
719,332562785970049024,30.0,62.0,ADR,Central nervous system breakdown,avelox,@ciproispoison avelox got me. central nervous system breakdown.,10007943.0,central nervous system disorder,<user> avelox got me . central nervous system breakdown .,1,1
720,340936488332185600,,,,,,"@drjudystone dr-read you know side effects of levaquin, avelox, and cipro-true? can you help people suffering-drs. tell us in our mindno way",,,"<user> dr - read you know side effects of levaquin , avelox , and cipro - true ? can you help people suffering - drs . tell us in our mindno way",0,0
721,332531689639256064,,,,,baclofen,"does anybody take baclofen? so, what dose? just curious. i now take 50mg a day  can you rt please @positiveaboutms ?",,,"does anybody take baclofen ? so , what dose ? just curious . i now take 5 0 mg a day can you rt please <user> ?",0,0
722,332574327444746240,75.0,78.0,ADR,fog,baclofen,"@carolewhelan i find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine i can (mostly) deal with.",10016876.0,foggy feeling in head,"<user> i find the baclofen worse , it has left me in a tired / sleepy fog all day - the codeine i can ( mostly ) deal with .",1,1
723,332574327444746240,68.0,74.0,ADR,sleepy,baclofen,"@carolewhelan i find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine i can (mostly) deal with.",10041018.0,sleepy,"<user> i find the baclofen worse , it has left me in a tired / sleepy fog all day - the codeine i can ( mostly ) deal with .",1,1
724,332574327444746240,61.0,67.0,ADR, tired,baclofen,"@carolewhelan i find the baclofen worse, it has left me in a tired/sleepy fog all day  - the codeine i can (mostly) deal with.",10043890.0,tiredness,"<user> i find the baclofen worse , it has left me in a tired / sleepy fog all day - the codeine i can ( mostly ) deal with .",1,1
725,333787466597285888,69.0,75.0,ADR,gorked,baclofen,yay mom's giving me baclofen when i get home~ i'll probably still be gorked for my physics final but i kinda don't give a fuck.,10016322.0,feeling abnormal,yay mom ' s giving me baclofen when i get home ~ i will probably still be gorked for my physics final but i kinda do not give a fuck .,1,1
726,341469594554359808,,,,,baclofen,@50thingsb450 er!  struggling with diazepam and increased baclofen.  back is obvs still in trouble :(,,,<user> er ! struggling with diazepam and increased baclofen . back is obvs still in trouble <sad>,0,0
727,341797745549516800,,,,,baclofen,i took some baclofen and i dont feel a little but drowsy! #wtf #backspasms,,,i took some baclofen and i dont feel a little but drowsy ! <hashtag> wtf </hashtag> <hashtag> back spasms </hashtag>,0,0
728,342052382705844224,23.0,47.0,ADR,make me a bigger asshole,baclofen,i think baclofen might make me a bigger asshole than usual. :/,10034719.0,personality change,i think baclofen might make me a bigger asshole than usual . <annoyed>,1,1
729,351027118215413761,45.0,56.0,ADR,can't sleep,baclofen,"@neph0079@positiveaboutms i take baclofen ""can't sleep! want to sleep!"" help!",10041001.0,sleep loss,"<user> <user> i take baclofen "" can not sleep ! want to sleep ! "" help !",1,1
730,351775750443118594,,,,,,pipetting some human plasma into test tubes to be run in the baclofen assay #scienceswag,,,pipetting some human plasma into test tubes to be run in the baclofen assay <hashtag> science swag </hashtag>,0,0
731,352682252943097858,114.0,122.0,ADR,dry nose,baclofen,@dystoniasociety i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?,10013782.0,dry nose,<user> i would like to know what everyone else ' s experience are of baclofen and clonazepam . do they get dry nose / throat ?,1,1
732,352682252943097858,125.0,131.0,ADR,throat,baclofen,@dystoniasociety i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?,10013789.0,dry throat,<user> i would like to know what everyone else ' s experience are of baclofen and clonazepam . do they get dry nose / throat ?,1,1
733,333777166175186944,49.0,69.0,ADR,erectile dysfunction,boniva,boniva would've been better properly named as an erectile dysfunction drug.,10061461.0,erectile dysfunction,boniva would have been better properly named as an erectile dysfunction drug .,1,1
734,341332687891611649,27.0,36.0,ADR,halitosis,boniva,i'm sorry you have ostrich halitosis @daniellejmoody but that is a side effect of once monthly boniva.,10019058.0,halitosis,i am sorry you have ostrich halitosis <user> but that is a side effect of once monthly boniva .,1,1
735,349205952320389120,,,,,,@speeeeedbird over your knee? are you sure that's safe w/your osteoporosis &amp; arthritis? should have taken your once a month boniva. #kidding,,,<user> over your knee ? are you sure that ' s safe w / your osteoporosis & arthritis ? should have taken your once a month boniva . <hashtag> kidding </hashtag>,0,0
736,350112091623010304,,,,,,@rayfierce_ like sally field says... we have this one body and this one life. take boniva,,,<user> like sally field says . <repeated> we have this one body and this one life . take boniva,0,0
737,350027874939580417,,,,,,rt @bizjournalism: rt @propublica: 17 of the top 20 prescribers of blood pressure drug bystolic received speaking fees from its maker. http?,,,rt <user> : rt <user> : <number> of the top <number> prescribers of blood pressure drug bystolic received speaking fees from its maker . http ?,0,0
738,348973695575937024,,,,,,canagliflozin demonstrates better glycemic control and body weight reduction versus sitagliptin in a 52 weeks clinical study #2013ada,,,canagliflozin demonstrates better glycemic control and body weight reduction versus sitagliptin in a <number> weeks clinical study <hashtag> 2 0 1 3 ada </hashtag>,0,0
739,332341510622302209,,,,,,"cipro tablets are present inward 100 mg, 250 mg, 500 mg, 750 mg baton 1000 mg.:",,,"cipro tablets are present inward <number> mg , <number> mg , <number> mg , <number> mg baton <number> mg . :",0,0
740,332349014022434817,,,,,,the fluoroquinolone syndrome &lt;-have you experienced side effects from taking quinolones antibiotics (e.g. cipro) ?,,,the fluoroquinolone syndrome < - have you experienced side effects from taking quinolones antibiotics ( e . g . cipro ) ?,0,0
741,332496252136722432,,,,,,a double shot of africa with a cipro chaser #stomachparty #ethiopiaspring2013,,,a double shot of africa with a cipro chaser <hashtag> stomach party </hashtag> <hashtag> ethiopia spring 2013 </hashtag>,0,0
742,332546823447248896,103.0,113.0,ADR,tendonitis,cipro,"@ciproispoison ironically, the pulmonologist i work with told me about his own devastating bout with 'tendonitis' after cipro",10043255.0,tendonitis,"<user> ironically , the pulmonologist i work with told me about his own devastating bout with ' tendonitis ' after cipro",1,1
743,332990941629657088,,,,,,"@_cimmy_ thanks! yes, after i was prescribed cipro a few years ago, and it really messed me up, i am quite wary of broad spectrum ones.",,,"<user> thanks ! yes , after i was prescribed cipro a few years ago , and it really messed me up , i am quite wary of broad spectrum ones .",0,0
744,333022901865431040,,,,,,if you talk bad about lebron i hope a thug shoots off your great toe and all the vancomycin and cipro in the world cant cure the infection.,,,if you talk bad about lebron i hope a thug shoots off your great toe and all the vancomycin and cipro in the world cant cure the infection .,0,0
745,333278830980648960,127.0,135.0,ADR,crippled,cipro,@integratemd i sure wish my doctor had told me cipro could disable me for life!  there was never any mention of that.  now i'm crippled.,10049278.0,unable to walk,<user> i sure wish my doctor had told me cipro could disable me for life ! there was never any mention of that . now i am crippled .,1,1
